id,label,text_clean
5.68605e+17,negative, flight 728 from phl to london has been sitting on the tarmac for 46min wno further update from the pilot what gives
5.68602e+17,negative, i already have four times
5.68602e+17,negative, 42 minutes holding seriously if your average wait time is over 30 minutes then maybe just maybe youre understaffed
5.68602e+17,negative, i submitted refund request b4 1st flight 2 days ago is that all i need 2 do
5.68599e+17,positive, i know that thanks evaluate further   chairman
5.68598e+17,negative, seriously i have shared my concerns four times already to no avail  geeeeezzzzz frustrated flyer
5.68596e+17,negative, no hot food on a 5 hour flight crazy couldnt eat in phl bc our original connection was 40 min late flight what gives phltolas
5.68595e+17,negative, seriously flight delay cinci to philly due to new ground staff miss connection to man uk and now have to argue for hotel wtf
5.68595e+17,negative, thank you for continuing to be the worst airline out didnt need that extra hour of sleep after 29 hours of travel anyway
5.68594e+17,negative, i guess they only respond to compliments sorry cant thinkof even one
5.68593e+17,negative,   disappoints again cancelled flighted flights missed appointments promised refund is a lie
5.68591e+17,negative, 45 minutes on hold waiting to speak with an agent  come on   ridiculous baggagelost 
5.68588e+17,negative, unable to locate baggage this is frustrating all my sons clothes and needs in it zfv yyz  baggagelost
5.68583e+17,negative, i already did my question is why does it still say in progress on askpaypal its been 6 days
5.68583e+17,negative, are you kidding me bad customer service folks flew from psp to phx flight 2692 on 219 cont
5.68577e+17,positive, thanks for getting me rescheduled on a direct flight to nola tonight in 10 minutesand hopefully an hour earlier getting there
5.68576e+17,negative, problem with flight in gainesville us airways  5137 to clt will miss connecting flight 5547 to iad when can i get another flight
5.68575e+17,negative, still no rep can talk 3 days late flightr u r asking me to checkin to my flight tmrw and my refund is being requested  deal w this
5.6857e+17,negative, flight 1777 has been waiting for 30 minutes at rsw waiting for weight balance clearance come on let us leave
5.6857e+17,negative, askpaypal when will it be marked completed im scared im going to lose my reservation or my money is going to be refunded
5.6857e+17,negative, askpaypal completed if thats the case then why does it still say in progress on paypals website i reserved on the 13th
5.68569e+17,neutral, askpaypal so i contacted my bank they took the money out today i also contacted  they said my reservation is
5.68565e+17,negative, appreciate the calls when flights delayed but the recorded msg is tedious amp just goes on amp on i vote for texts if practical
5.68564e+17,negative, horrible communication on delayed flight out of lga i got 2 emails in seconds w different delay times horrible
5.68562e+17,positive, thank you finally got our bag customer services reps were wonderful
5.68562e+17,neutral, have a 605pm flight out of phl sat 221 snow expected are we able to switch to an earlier flight without penalty
5.6856e+17,neutral, we got our bags today thanks
5.68557e+17,negative, 45 min hold time then a hang up by manager mike in dividend miles dept tough to justify sticking with the us air cc and status
5.68553e+17,negative, never fails to disappoint
5.68552e+17,negative, platinum flyer bought tkt in aa also both accounts are linked so why cant i check in for flight tomorrow
5.68552e+17,negative,  your person taking tickets is rude and now we are delayed 450 minutes because you overfilled fuel on the plane 500
5.6855e+17,negative, flight 500 out of seattle has 10000lbs too much fuel and no water for the lavoratories nice job guys  est 40min behind now
5.68549e+17,positive, flight 437 phxgtord  lead fa bill is the most professional fa i have seen in 9 years of flying usair i have no ab cards
5.68549e+17,positive, i miss you too work has taken me out of philly ive been on flight 1776 from bos gt phl so many times i should have a res seat
5.68545e+17,neutral,  vuelo24es vuelos24es sell too cheap madnyc with  are they trusted webs or is it a scam
5.68544e+17,negative,  total lack of cust service for a mom flying solo w baby will not be flying w am air again
5.68544e+17,negative, pure anarchy on flight 555 to slc people walking in with nothing packed in bags with arms full of stuff getittogether
5.68542e+17,negative,  you knowhockey sticks are expensive your baggage handlers shouldnt just be throwing them on the cart
5.68542e+17,positive, no problem  things worked out at airport   thanks
5.68542e+17,neutral, any word on whether or not flight 1971 from seattle to charlotte will have connections held or
5.68541e+17,neutral, please change direct flights from ric to jfk instead of lga pleeeeease lga is the pits
5.6854e+17,negative, i tried it but doesnt help very much and reservation seems to be overwhelmed with some issues
5.68539e+17,negative, should take a lesson from  and wait for passengers from connecting flights shame
5.68538e+17,neutral, do you have a phone nbr for refund dept
5.68535e+17,neutral, do you post travel alerts on your website traveling to bdl on sunday morning
5.68534e+17,positive, yes its a domestic flight thank you
5.68533e+17,neutral, can i bring a copy or photo of my babys birth certificate for the flight i feel uncomfortable traveling with the real thing
5.68532e+17,neutral, would like to see you do similar in phl
5.6853e+17,positive, thanks made it safely
5.68528e+17,negative, they say connections are good stillbut another reflight booking problems is the last thing i need today
5.68528e+17,negative, tells me to talk to  about my delayed flights aa tells me to talk to us ihatemergers
5.68528e+17,negative, what is the holdup should i be looking for another flight
5.68527e+17,negative, this is going to take up to an hournot okay usair not okay this is ruining everything
5.68526e+17,negative, 4420 delayed further
5.68524e+17,negative, 25 min hung up always awful having to call reservations there
5.68523e+17,negative, i guess from now on i should take my chances amp keep the 50 for the courtesy free because it seems cabin is always full
5.68523e+17,negative, 4 hours late flightr and i lost my conection
5.68523e+17,neutral, just heard monterey airport was closed due to thick fog any updates
5.68521e+17,negative, over 15min hold on your reservation line embarrassing aa platinum member
5.68518e+17,positive,  love the changes in the lounge  cheese veggies olives in addition to the crackers and snack mix
5.68517e+17,positive, thanks  if you have another method also that would be nice  appears to be a design flaw
5.68516e+17,negative, yes  every one of these on every flight is like this  there needs to be more velcro or something
5.68515e+17,negative, please secure the footrest shelf in business class on a330 airplanes
5.68514e+17,negative, forgetting to fuel up realizing there was more cargo to add to plane one way to try and mask a delay
5.68512e+17,negative, your gate team are polite but your planes are habitually late flight in many cases passengers are waiting for the flight crew
5.68511e+17,negative, fuk u us airways with yo shitty chicken salad sandwich that so overpriced and u fuking make me wait in a 6 hr layover fuk u and
5.68511e+17,negative, 75 for that uncertainty i know u run an account u dont create policy but its an undue penalty for a job reqing flexibility
5.6851e+17,neutral, is there  anyway to get rebook in help on twitter
5.68507e+17,negative, why are you letting us go to the runway if there are mechanical problems wewantcomps
5.68507e+17,negative, wtf is going on with the 130 from dc to bos twice we go back back to the gate after leaving for the runway total bs
5.68506e+17,negative, not moving we are in the tarmac delayed for some unknown reason ill keep you posted
5.68505e+17,negative, i keep missing my updated connections need to make it to jax to be in my friends wedding strandedattheairport
5.68505e+17,negative, how are you guys losing luggage when it was suppose to be on the same flight i was on highly disappointed no meds no clothes
5.68502e+17,neutral, wanted to connect to discuss sponsorship opportunities with  silicon valleys only 10 day film festival
5.68501e+17,negative, garywerk poor excuse i was towards front of plane no sandwiches we have to pay for them should have more
5.68501e+17,negative, im not patient im annoyed if you cant book this travel online then you shouldnt make people wait on the phone
5.68501e+17,neutral, us airways csr at phoenix airport fixed the problem
5.68501e+17,negative, still in yuma waiting for 2702 to go looks like i might miss 2696 to montereyregionalairport need options please
5.685e+17,negative, alan_bledsoe thanks for your feedback alan thx but  no help as i watch a flt lve wopen seats and i wait 3hrs for nxt flt
5.685e+17,neutral, i dont think the us site allows that unlike  can i use a us credit if i held on
5.68499e+17,positive, lol me too
5.68498e+17,negative, still waiting on a response
5.68497e+17,negative,  who do i call to use credit fm prev cxl tix that cant be rebooked onlinerep i called quoted me 1k higher than the website
5.68497e+17,negative, so basically i am stuck paying for hidden fees and being bumped to an inferior flight  here i come  mergers
5.68497e+17,neutral, how will i change it
5.68497e+17,negative, oh the irony a dog who will not spot barking in waiting area is now right in front of me please send me a cocktail coupon stat
5.68495e+17,neutral,  when is us air switching to aa ios app aa app is much better
5.68495e+17,neutral, a 75 change is ok most of the time but if there r open seats on earlier flt and no chkd bag why not let someone fly standby
5.68494e+17,positive, thanks to the gate agent in state college pa that was able to get me on an earlier flight and figure out an earlier connection
5.68494e+17,positive, i just think its weird to have mileage as 666
5.68493e+17,neutral, flight 1783 clt to bos
5.68492e+17,negative, some of my 4 kids are anxious husband and i cant sit with all 4 with current setup no warning that our 6 seats changed
5.68492e+17,negative, but you guys switched me and didnt inform me of the chathes
5.68492e+17,negative, worst airline everleft without luggage for 7 days submit 700 expenses and they offer a refund of 297 badservice
5.68492e+17,negative, your app is bad and you should feel bad
5.68492e+17,negative, still irritated that our well planned and booked return was messed with amp with no warning
5.68492e+17,neutral, is 99 companion ticket benefit of premier world mastercard still limited to  flights or do aa now qualify as well
5.68491e+17,negative, is probably losing a family of world travelers as customers due to broken processes  i hope you can fix it
5.68491e+17,neutral, only for one flight though the 2nd leg my kids are sitting scattered about the aircraft
5.68491e+17,negative, yes thanks i have never seen anything like this and i come to yuma all the time big disappointment there are 40 still waiting
5.68491e+17,negative, you will be hearing a lot more from me instead of your feedback when i get back home
5.68491e+17,negative, has the most ass backwards process for using credits on flights even trying to get a hold of customer relations is impossible
5.68491e+17,negative,  will you be destroying lives in eastern gastoncounty during this lively little event for profits you will
5.68491e+17,negative, 5 hour cross country morning flight and you have no food badservice
5.68491e+17,neutral,  been with us airways since 03  back and forth gatwick  charlotte then lhr bit sad nostalgic way
5.68487e+17,negative, understood and i am sympathetic how do i get my 100 back i shouldnt have to pay especially if you switched my flight
5.68486e+17,negative, we bought our tickets months ago had seats together for all 6 havent changed flight now 4 kids seats are scattered on plane
5.68484e+17,negative, 1 person to check in 50 people and the plane boards in 20 minutes and he is telling people  exec benes not honored
5.68483e+17,neutral, no problemjust funny have a nice day
5.68483e+17,neutral, yes travel is complete flight 5095 from clt to cak feb 18
5.68483e+17,negative, cancelled flightled due to maintenance the plane was there for 10 hours get your shit together because there are a lot of people unhappy
5.68483e+17,negative, a year and every time with us air something happens i sat waiting for a rescheduled flight for 10 hours then to say its
5.68482e+17,negative, was switched to an american airlines flight not by choice and now i am charged 50 for bags thought yall merged
5.68482e+17,negative, my flight cost me just under 800 and this is what happens i fly with  and have no problems i come the us 45 times
5.68482e+17,neutral, obj_3 even airlines are scheming to get a follow from obj lmaooo
5.68482e+17,negative, no i got to philly on monday and got to my final destination south carolina on wednesday its not acceptable
5.68482e+17,negative, over an hour now and still no one at the yuma counter
5.68482e+17,neutral, can you dm me amp add me to the upgrade list for a flt tonight
5.68481e+17,negative, now you have over 50 people in line this is stupid what the heck
5.6848e+17,negative, some people in line have been waiting 55 minutes for a customer service representative
5.6848e+17,negative,  i feel sorry for aa
5.6848e+17,negative, there has been no one at the yuma ticket counter for 30 minutes and there are about 30 people in line terrible service
5.68476e+17,neutral, reminder from 228 well be tweeting from    i look 4ward to that follow back too
5.68475e+17,negative, what an amazing day delayed 4 hrs bc frozen h2o on plane now sitting  gate on same plane 4 30 mins still waiting flight1797
5.68475e+17,neutral,the end rt  reminder from 228 well be tweeting from  you should join us
5.68475e+17,negative, stuck in philadelphia airport for 32 hours due to maintenance dreading my flight back home disgusting
5.68474e+17,negative, ill sincerely regret dividend miles good things coming to an end
5.68473e+17,positive, thanks
5.68473e+17,neutral, reminder from 228 well be tweeting from  you should join us
5.68473e+17,negative, thanks for telling me my flight was on time when the plane was broken youre an inferior airline
5.68473e+17,neutral,albertbreer just so you know who to complain to  rt  reminder from 228 well be tweeting from 
5.68472e+17,neutral,  for frequent flyer miles can we schedule interchangeably and get credit
5.68472e+17,negative, ive called to resolve my dividend miles issue for a week to no avail  please advise asap
5.68472e+17,negative, they finally answered they were rude and didnt help me at all
5.68472e+17,neutral,  no dont leave me
5.6847e+17,positive, success made flight  please thank the crew of 556 great time recovery
5.68468e+17,neutral, i have 2d and 3d embossed badges and patches superior to the ones you are currently using
5.68465e+17,positive,  so far so good this week sav to clt boarded before the departure time first time in 4 weeks perhaps an on time departure
5.68464e+17,neutral, is this accurate safety guide shown no mp3 player usage during takeoff and landing
5.68464e+17,negative, ive been on hold for 36 mins and counting cause you charged my credit card for bag but provided no receipt and said error awful
5.68463e+17,neutral,  i have a party of 4 booked for a flight in aug at 1005am how can i find out how much it would cost to change to an earlier fl
5.6846e+17,negative, 1917 still sitting here feels badly handled
5.68459e+17,positive,  lilly m in sju check in is fabulous
5.68458e+17,negative, was just on hold with you all for two hours and then got hung up on oh my god
5.68458e+17,negative, on phone hold for 30 mins trying to speak to an agent cant change reservation online sigh badcustomerexperience
5.68458e+17,positive, thats where we are now thank you
5.68458e+17,negative, ive been on a music hold for over a hour trying to get my aadvantage membership merged can someone please call me asap
5.68456e+17,neutral, flight was full  1 open middle seat  did not want to sit there  what is your policy
5.68456e+17,neutral, 657 my daughter candice and i are together with her baby
5.68454e+17,negative, sorry i meant flight 4420 which was supposed to depart at 500 now says 630 what is the issue
5.68454e+17,negative, how about moving my seats to where i bought them 4 months ago this happens far too often
5.68454e+17,negative, if you could change your name to  and do what they dothatd be awesome also this plane smells like onion rings
5.68452e+17,positive, tbt every day
5.68451e+17,negative, whats the issue with flight 4420 from jax being delayed tonight
5.68451e+17,negative, got rebooked sent to a9 wrong gate traveled back to b13 for correct flight tiredampfrustrated
5.68451e+17,neutral, if youve got room on an earlier flight home why charge me 75 to get on it be the hero
5.6845e+17,neutral, cakendeath question is will he and his lady behave
5.6845e+17,positive, on the dl send ethan some new pants and some white revive laundry tabs hes a great guy good crew hes just err single
5.68449e+17,negative, any updates on flight 1917 from philly to la  been sitting at gate for close to 2 hours
5.68449e+17,negative, will these prices be honored ive waited this 1 12 hours on hold to make sure i can still get the prices i originally started
5.68448e+17,positive, thank you for refunding my bag fee  i look forward to its return today i hope
5.68447e+17,negative, whats happening with 1217 phl to lax now 3 hr delay poor communication
5.68444e+17,negative,  will be stuck in phx overnight  service is getting worse  flying southwest from now on
5.68444e+17,negative, left us had to stay on other flight until they got bags off this sucks had to run with a baby and bags
5.68444e+17,negative,  passed frustrated 4 hours ago after being asked to get off the first plane i sat on for an hour
5.68444e+17,positive, thank you
5.68444e+17,negative, another bad experience today  frozen pipes on 597  missing connection
5.68443e+17,negative, of course yeah travel has gotten harder ask other passengers if they will switch its not the fact its the attitude
5.68442e+17,neutral, skys r sunny air is cold i cant wait to get to clt
5.68441e+17,negative, never imagined it would be so hard to spend money through us air stubbornly hoping someone will come back to the phone
5.6844e+17,negative, found great prices thru us air for honeymoon website wont work and been on hold for more than a hour now after being told 10 min
5.6844e+17,negative, we on on the flight from phf to clt at the terminal but cant get off plane yet need to get on iah flight
5.68439e+17,negative, can we hold two seats for 1135 flight from phx to las 1856 as this delayed flight 556 is not going to arrive ontime
5.68439e+17,negative,  im a chairman who was in 1st class on both my flights today system cancelled flightled my tickets and kicked me out of 1st
5.68438e+17,negative, ive been on hold for 40 minutes just to get a receipt i know you guys are busy but i think its time to higher more staff
5.68436e+17,positive, 1917 thanks for the 5 hour layover in la too icing on the cake at least your staff was courteous and helpful not unreal
5.68436e+17,negative, yeah  i have been expecting the same for 3 hours
5.68435e+17,negative,i wish i was flying    cancelled flightled our flights tomorrow and never notified us flyus ripoff
5.68432e+17,negative, 502 mphx im still on the plane waiting and waiting
5.68432e+17,negative, im trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the  provided help
5.68428e+17,negative, our hold up now is the captain that was late flighthis bag doesnt fit
5.68424e+17,negative, thats it
5.68424e+17,positive, thanks for slowing the inbound plane down so that we didnt need to worry about 4438 eyw being late flight great holz ahead cheers
5.68422e+17,negative, they had to turn the seat cushions over and clean the area please explain this issue
5.68422e+17,negative, my booked seat ended up being the last row which was labeled do no occupy had to play musical chairs for 30 mins unacceptable
5.68418e+17,negative, phone support rebooked but orig flt was late flight made it
5.68418e+17,positive, kudos to your phone support and charlotte gate staff
5.68417e+17,negative, lets say its directly correlate flightd to the chance of a replacement case i know which would cost the airline less
5.68415e+17,negative, i do to as i have an afternoon conference in las vegas and i would rather plan ahead than run thru the airport and then attempt
5.68411e+17,negative, hirasmusbidragi will try now stuck on tarmac waiting on gate  may miss 925 connection 883
5.6841e+17,negative, i thought about moving a lot of business over too but first impressions count glad it was miles and not cash
5.6841e+17,neutral, any chance of making 561
5.68408e+17,negative, on flight  556 delayedconnection help for flight  561  help via email
5.68406e+17,negative, hey just letting you know youre the worst fucking service ive ever used thanks for nothing
5.68403e+17,neutral, flight us 723 from dublinairport to phlairport passing over loveloughneagh at 20000 ft this morning
5.68399e+17,neutral, ok she is worried that something is wrong with the flight  1870  and should she consider flying earlier
5.68397e+17,negative, part 2 of 2 she tried calling cust serv and the system hung up and her twice are you having system issues please advise
5.68397e+17,negative, my wife is trying to check in for a flight tonight out of rswwebsite not allowing saying must go to airport part 1 of 2
5.68394e+17,negative, lol thanks to you we had to switch to american
5.68389e+17,negative, preciate it but cant get off plane to speak w agent  wont come on plane 5015 knoxville
5.68389e+17,neutral, good ideasshe is traveling todayat airport  need to petition faa regarding silly 24 name change rule
5.68388e+17,neutral, res went under her maiden namemarried 50no docs with maiden name  hence problem
5.68388e+17,negative, just called reservations  cannot change just able to put note on res  problem is tsa
5.68387e+17,negative, im delayed in tys 5015 likely gonna miss my connection in clt to cun gotta get there today can you help me
5.68386e+17,negative, plz plz plz hold 4438 to eyw the 810 phl gtclt is sooo late flight gonna miss the connection for jabevan221 s 40th gth239
5.68386e+17,neutral, btw not upset at usaiways promise
5.68384e+17,negative, i hate you
5.68384e+17,negative, it is the same passenger just her maiden name ended up as last name through online flight booking problems  yes understand non transferable
5.68384e+17,negative, understood and so does us airways  getting through tsa is the problem
5.68383e+17,negative, i paid for my seat  i expect to be able to use my full seat
5.68382e+17,negative, if a passenger is to large to put down the armrest and now is using part of my seat what is my recourse  nothappy
5.68378e+17,negative, so i was just told i was coded as an upgrade i clearly purchased this seat with my miles and refuse to downgrade ripoff
5.68374e+17,negative, the gate agent said its booked in full sorry i had a ticket with a 1st class seat i will call customer service when i land
5.68374e+17,negative, empty 1st class chairman cant move up due 2 silly award travel rule trumping common sense  customer service fail again
5.68374e+17,neutral, can they change to correct last name did via reservations already but said cant change ticket name
5.68373e+17,negative, youre the only airline thats not open sooner its not a confidence booster
5.68364e+17,negative, checked in last night  airport by supervisor w boarding pass for 1a  boarding today seat changed to 7f how does that happen
5.68361e+17,negative, new problemhad wrong last name on reservation which is airways fixed new cant get through tsa
5.6836e+17,negative, cardholder is flying  we both have us airways and advantage cards which is more frustrating
5.68357e+17,neutral, i received a brochure in the mail touting all the benefits of the advantage card with usa now mergedbaggage included
5.68355e+17,neutral, if i paid for ticket with advantage world executive card do i pay baggage fees when flying us airways wife traveling now
5.68341e+17,negative, this has been the worst trip with little to no customer service
5.68299e+17,negative, testing my patience this evening or shall i say morning we waited an hour at the gate for you to find a gate agent  130am
5.6829e+17,negative, flying from manchester international to philadelphia and getting emails about delays no information about connecting flights
5.68285e+17,negative, thank you3860 to cincyjust landedyou should add frequent flyer miles to my account  a long incredibly frustrating day
5.68282e+17,negative, no other than being on my credit card statement i have not received anything from you and so i have no way to look it up myself
5.68277e+17,negative, i waited on hold for too long i shouldnt have to wait on hold forever when i never received a confirm in the 1st place help
5.68275e+17,negative, been dealing w  to solve the probs your team created your manch nh staff is clearly your cteam btw notevenjv
5.68273e+17,positive, will do
5.68272e+17,negative, unfortunately i doubt that the consistently subpar service will improve with the  merger 
5.68265e+17,positive, thank you we filled out a claim and hope to have the bags tomorrow
5.68265e+17,negative, i didnt cancelled flight my flight you did than you loved me to another flight and forgot my bags
5.6826e+17,positive,  done
5.68259e+17,negative,  i was told my ticket expired but  i never recvd any notice  before it expired this sucksi paid 40k miles amp 125 for the tckt
5.68258e+17,positive, captain on flight 1712 from phxphl at 355 tonight was hilarious greetings from the pointy end of the airplane haha thanks
5.68258e+17,neutral, just noticed that i dont believe i saw a confirmation for a flight i bought a few weeks ago def paid though help resend
5.68258e+17,negative, worst customer service still not providing me an answer even after i drove back to clt airport been rude amp unacceptable fail
5.68257e+17,neutral, any plans to support applepay on board i have the  mc and it would be nice to still use it if i forget the card
5.68256e+17,neutral, got through on the phone usair cancelled flightled her return flights because she missed a flight on her way out they took care of it
5.68256e+17,negative, i have run out of patience we are sitting in a bus without air in front of plane and there is no communication from anyone40min
5.68256e+17,negative, 3 delays 2 cancelled flightlations a double layover and 72 hours late flightrcould i at least get extra dividend miles
5.68256e+17,neutral, annettenaif we appreciate the shoutout for roberto dm your confirmation code so we can forward your kind words sent
5.68252e+17,negative, i didnt take my original flight i was suppose to arrive last night than by 200pm today didnt get in til 5
5.68251e+17,negative, sitting for 30 minutes on the runway at dca because your gates are full early landing late flight flight
5.6825e+17,negative, flight4592 let us off this plane  please go to a gate  this is absurd
5.68248e+17,neutral, will i get the full amount credited to my account for us airways credit
5.68248e+17,negative,  2 trips in a row with missing luggage just like last time i pay for baggage to be transported
5.68247e+17,negative, lost our luggage yay
5.68247e+17,neutral, i found a flight i want on cheapoair is my  aa advantage  applicable to earn miles on it since youre merging
5.68247e+17,negative, really frustrating to be endlessly waiting at phl for a ground crew to taxi us in at 10pm at night why is this taking so long
5.68246e+17,negative, thanks for calling me about my 1000p redirected flight at 1007p smoothoperation
5.68246e+17,negative,  its just a very bad customer service experience can you help
5.68245e+17,negative,  i have been trying to reach dividend miles  to extend my ticket for last 3 days  20  calls and i get a message to call back
5.68245e+17,neutral, really
5.68244e+17,negative, how does an airline misplace an airline attendant been at reagan airport since 1pm1015 to cincy is delayed trying to find her
5.68244e+17,negative, my flight finally arrived in charlotte  they booked my luggage thru to lga but no room on flight for me  what a mess
5.68243e+17,negative, been on hold for over an hour still dont know where my bags are wont refund me my flight it wasnt weather
5.68242e+17,negative, no your not
5.68242e+17,negative, my wife had flight changes due to weather now she cant checkin to her return flight and it fails is it possible usair cancelled flightled
5.6824e+17,positive, thank you for fixing my 5 hour delay
5.68239e+17,negative, yup 134 minutes was my limit of waiting on hold so thanks for nothing
5.68237e+17,negative, this is more than having patience this is not acceptable
5.68236e+17,neutral, please follow me so i can dm you about something
5.68235e+17,positive, 4 flights in 48hrs amp ive had the same flight attendant for 3 of those flights freaky coincidence plus side shes great
5.68234e+17,positive, landed safely everything worked out
5.68233e+17,negative, can you explain why i am on hold over an hour other than im dumb and should be using a different airline wth
5.68232e+17,negative, you used to have an evening flight dcadsm and an early am return now its middle of the work day for both inconvenient
5.6823e+17,negative, delays to the max
5.68229e+17,positive, on sunday cant wait see you then
5.68229e+17,negative, well this is nofun nocustomerservice onhold trying to make reservations nothappy
5.68229e+17,negative, it shouldnt take longer to get to the gate than the flight itself takes 59 minutes flying time  47 minutes on runway so far
5.68229e+17,negative, attempting ckin for flight on 219 all day site unable to retrieve details  called twice and disconnected
5.68227e+17,negative, emailed them a week ago and still nothing
5.68225e+17,negative, i would be willing to pay anything to change a flight allegianttravel does not help
5.68225e+17,negative, yeah you guys just told me to call the website that i booked from i booked on your website unacceptable
5.68224e+17,negative, still waiting captain reports hes called 6 times to get ground crewand still sitting on runway evenlate flightr
5.68224e+17,negative, is the real mvp for holding up the flight connecting philly to tampa
5.68223e+17,positive, finally rectified my flight situation thanks again
5.68222e+17,neutral, so what is the  difference between cancelled flighting and reflight booking problems  will that help me avoid a change fee
5.68222e+17,positive, on time today and from phl nice work thereisafirstforeverything
5.68221e+17,negative, you have most likely lost my business terrible experience too many times stuck on tarmac and last min cancelled flightled flights done
5.6822e+17,negative, i have been doing that all day cant find my bag anywhere bc theyre saying it was never scanned amp technically never left lax
5.6822e+17,negative, why no ground crew at dca when were already late flight arriving evenlate flightr
5.68219e+17,negative, being told tough break and this is how it is is unacceptable you cant even tell me when my bags will be here
5.68218e+17,positive, ice cream up front solid
5.68218e+17,positive, shout out to the pilots and fc attendanteliz of us 673 super strong crosswinds during landing eliz did a super job throughout
5.68217e+17,negative, now telling me i dont have the correct tag for my luggage my luggage apparently is not in la or charlotte this is not ok
5.68216e+17,negative, your software is broken call customer support is not the fix like i said earlier yell at your developers
5.68216e+17,negative, its not double booked i spoke with cs and weve got a plan to fix this its still an amateur mistake that should never happen
5.68216e+17,neutral, is there nothing that can be done online to help i bought these as a birthday present just trying to be able to afford a change
5.68215e+17,negative,  hey guys due to some horrible customer service issues is there any way i can get a checked bag credit
5.68214e+17,negative, delayed 2 days for weather and on top i got yelled at for being late flight when i was not notified of the time change welldone
5.68214e+17,negative, not a great experience for my first time flying us airways going forward ill probably be taking my business elsewhere
5.68214e+17,negative, loosing a lot of business by using barclays i cant believe that you cant apply for a card if you live in iowa
5.68212e+17,negative, i was re accommodated for my dsm flight tonight after a delay from myrtle beach now the flight to dsm is back on for tonight
5.68211e+17,negative, so far ive gotten six different answers
5.68211e+17,negative, oh certainly and now i have two 275 pending transactions on my bank account really happy that i was charged double
5.68211e+17,neutral, i got an email asking me to checkin tmrw for a flight i meant to book for 319  can someone please help wallstslumlord pkg49
5.68211e+17,negative, whats going on ive been hearing a notfriendly please wait on repeat while im on hold being transferred to idk where
5.68211e+17,negative, the captain turned off the seat belt sign so people can get up and walk around  thats not good
5.68208e+17,negative, im sorry as well its been 24 hrs without my bag and i cant get a straight answers im on call 6 for today
5.68208e+17,negative, yall need to work on your online checkout system two bank transactions for one ticket is bush league yell at your devs
5.68208e+17,negative, i wish we were on our way now theres a problem wdeicingthree amp 12 hour delay so far amp sill not sure if well be taking off
5.68202e+17,negative, if you could have ran your usexpresspsa worth a damn i wouldnt be stuck in horrible clt now
5.682e+17,negative, you run a piece of shit airline  thanks for ruining aa
5.682e+17,negative, annettenaif we appreciate the shoutout for roberto dm confirmation code so we can forward ur kind words confirmation code
5.682e+17,negative, finally back on board  door was closed only to be reopened because we need fuel you think someone wd have thought of it earlier
5.68196e+17,negative, secondary screenings a piece of the plane missing anything you want to tell us
5.68195e+17,negative,  sitting on tarmac in pit for 30 min no announcement just sitting
5.68194e+17,neutral, my tsa precheck isnt showing up on my boarding pass for my flight tomorrowhelp  tsaprecheck
5.68194e+17,negative, i appreciate that you actually monitor twitter so please  pass along my feedback ive tried calling about 15 times in 4 days
5.68194e+17,negative, cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member
5.68192e+17,negative, i dont think ive ever had a us airways flight that went smoothly
5.68189e+17,negative, please improve your phone system going through multiple prompts amp menus just to be told to call back late flightr  major fail
5.68188e+17,negative, once again your service leaves a lot to be desired flight 5141 here early but short staffing means we wait on tarmacthanks
5.68188e+17,negative, the late flightr flight to charleston is leaving before the flight scheduled earlier  thats so wrong
5.68185e+17,negative, im delayed in cha will miss my connection in charlotte for lga  not good
5.68185e+17,negative, we did it added about seven hours to our day so far want to take odds on our bags being on the carousel in kc notcool
5.68182e+17,negative, marciaveronicaa she missed her uncles funeral and you hope they can find another flight thats very considerate of you
5.68181e+17,negative, my last flight was cancelled flightled and im very disappointed
5.68178e+17,negative, just lost a faithful customer
5.68176e+17,negative,  i have 3 times and no one has been able to help me out
5.68175e+17,positive, marsha m at myrtle beach is the greatest she deserves all the respect and praise there is thankyouforeverything
5.68175e+17,negative, seriously attendants go awol for 60 mins   now flight further delayed   dont lite a match either
5.68175e+17,negative, joined silver preferred because i heard customer service was so great pity i was misguided
5.68175e+17,negative, it is just bad practice and i am disappointed that your airline was not preparedhonestly the last time i fly with you guys
5.68175e+17,negative, well this is about as worthless as your regular service  a bunch of do nothings and idiots sucks
5.68174e+17,negative, these changes as well to late flightr find out that the flight i was scheduled for isnt ready
5.68173e+17,negative, after 3 cancelled flightlations and a delay causing me to miss connecting flight another night not being home thanks pathetic
5.68173e+17,negative, thats understandable my issue is with creating a new flight without the personnel to do iti changed my plans to accommodate
5.68173e+17,negative,  thanks now i just need to locate where my luggage is
5.68172e+17,positive, we havent departed yet so lets not get too high hopes  but everything has been on schedule so far
5.68171e+17,negative, thanks for showing interest3880 to greenville sc
5.68171e+17,negative, your app sucks balls compared to 
5.6817e+17,negative,  so my flight was late flight getting into charlotte so i miss my connector to phoenix thanks again last time i ever fly usair
5.6817e+17,neutral, thanks suggestion stop the promo messages after a bit and just run music amp a msg that says call volume is high vrm
5.68167e+17,negative, admirals club at clt has rude and ignorant front desk staff you have fallen so farthanks doug parker
5.68166e+17,negative, to clt from jfk nasty planes dirty seats amp floors rude flight attendants hopefully aa can get you cleaned up disgusting vile
5.68166e+17,negative, i paid for my ticket on paypal on the 13th and it still says pending is that normal i just want the money out of my account
5.68166e+17,positive, ok thank you we were told ground delay due to snow
