id,label
5.69814e+17_116,positive
5.68547e+17_3294,positive
5.67862e+17_6433,negative
5.69144e+17_7871,neutral
5.69875e+17_13391,negative
5.68451e+17_375,positive
5.67833e+17_11670,negative
5.68924e+17_269,positive
5.70038e+17_12750,negative
5.69506e+17_7613,positive
5.68159e+17_11380,negative
5.69672e+17_7316,negative
5.68589e+17_3221,neutral
5.69902e+17_4719,negative
5.68619e+17_11009,negative
5.69568e+17_10020,negative
5.68773e+17_10945,negative
5.6988e+17_13368,negative
5.69595e+17_1766,negative
5.68627e+17_8188,negative
5.67687e+17_6740,neutral
5.68805e+17_10883,negative
5.67808e+17_470,positive
5.70283e+17_12122,negative
5.6931e+17_10435,negative
5.68467e+17_5946,negative
5.67728e+17_8947,neutral
5.69854e+17_13475,negative
5.6946e+17_2028,negative
5.68181e+17_11348,negative
5.69674e+17_14053,negative
5.68096e+17_3826,neutral
5.7025e+17_615,neutral
5.70081e+17_9182,negative
5.69742e+17_7252,positive
5.69688e+17_13944,neutral
5.6946e+17_2029,neutral
5.69308e+17_2225,negative
5.692e+17_2449,negative
5.6966e+17_14155,negative
5.69834e+17_9607,negative
5.68544e+17_5856,neutral
5.6972e+17_4799,negative
5.6973e+17_1412,negative
5.69006e+17_2606,negative
5.6998e+17_12922,positive
5.70051e+17_9226,negative
5.67865e+17_8763,negative
5.6962e+17_138,positive
5.70281e+17_12129,negative
5.68525e+17_8294,positive
5.67896e+17_8728,neutral
5.69613e+17_4952,negative
5.68232e+17_3616,negative
5.67892e+17_3983,negative
5.69697e+17_4825,neutral
5.70232e+17_12322,negative
5.70309e+17_4327,negative
5.69938e+17_7098,positive
5.68284e+17_3535,negative
5.70243e+17_4459,negative
5.69868e+17_13420,negative
5.68043e+17_3892,neutral
5.69633e+17_7382,neutral
5.68828e+17_300,neutral
5.69638e+17_14307,negative
5.68615e+17_5773,positive
5.69969e+17_9365,negative
5.68185e+17_11346,negative
5.68844e+17_2894,negative
5.69642e+17_1620,negative
5.68235e+17_11292,positive
5.69753e+17_4788,positive
5.69537e+17_7545,negative
5.69617e+17_14428,neutral
5.69514e+17_7601,negative
5.6965e+17_1595,negative
5.69237e+17_7798,negative
5.70018e+17_12798,negative
5.6959e+17_1777,negative
5.67868e+17_8761,neutral
5.70272e+17_9044,positive
5.69631e+17_14346,negative
5.68501e+17_11103,negative
5.68875e+17_8014,positive
5.68209e+17_8491,negative
5.69786e+17_13638,negative
5.69988e+17_12895,neutral
5.69641e+17_1629,negative
5.70044e+17_12725,negative
5.69345e+17_2134,negative
5.68414e+17_6048,positive
5.68875e+17_10788,negative
5.69649e+17_9831,neutral
5.69614e+17_1732,negative
5.69699e+17_13871,negative
5.69686e+17_13953,negative
5.69874e+17_109,positive
5.69669e+17_7327,negative
5.69711e+17_1457,negative
5.70246e+17_6802,positive
5.68139e+17_6195,negative
5.68845e+17_5637,negative
5.69386e+17_2073,negative
5.70061e+17_6885,negative
5.70075e+17_804,negative
5.68845e+17_10825,neutral
5.70002e+17_935,negative
5.69587e+17_151,neutral
5.68153e+17_11389,positive
5.70017e+17_12799,negative
5.70086e+17_775,positive
5.7029e+17_12104,neutral
5.69601e+17_9957,negative
5.69777e+17_9625,positive
5.70212e+17_6836,neutral
5.68779e+17_10929,negative
5.7012e+17_9144,negative
5.69113e+17_7884,neutral
5.70288e+17_12110,negative
5.68572e+17_5822,negative
5.70279e+17_4382,positive
5.70302e+17_4340,negative
5.68464e+17_3403,negative
5.68124e+17_11426,positive
5.68493e+17_3367,negative
5.69792e+17_4782,neutral
5.68084e+17_3848,negative
5.6925e+17_2350,negative
5.68141e+17_3766,neutral
5.69177e+17_7855,positive
5.69592e+17_9984,negative
5.68808e+17_5684,neutral
5.69868e+17_13416,negative
5.68205e+17_8498,positive
5.68627e+17_10998,negative
5.69372e+17_10323,negative
5.70289e+17_12106,negative
5.68878e+17_2835,negative
5.68855e+17_2869,neutral
5.69148e+17_5396,positive
5.68918e+17_2758,negative
5.69948e+17_7043,neutral
5.67719e+17_6726,negative
5.69685e+17_4843,negative
5.68637e+17_8170,neutral
5.68932e+17_2725,neutral
5.6995e+17_13059,positive
5.69552e+17_10067,negative
5.69014e+17_2590,negative
5.70073e+17_12654,negative
5.70105e+17_745,positive
5.69524e+17_10142,negative
5.69697e+17_9722,negative
5.67833e+17_6460,negative
5.68657e+17_3117,positive
5.68948e+17_2706,negative
5.68229e+17_3623,negative
5.68809e+17_10874,negative
5.69899e+17_7192,positive
5.69992e+17_952,negative
5.68801e+17_8087,neutral
5.68062e+17_3874,neutral
5.69684e+17_13969,negative
5.67864e+17_11627,negative
5.70279e+17_12139,negative
5.70093e+17_762,negative
5.70001e+17_4578,positive
5.70258e+17_12227,neutral
5.69259e+17_2326,negative
5.68082e+17_6286,neutral
5.7003e+17_12773,negative
5.69586e+17_9993,negative
5.68841e+17_292,negative
5.67688e+17_6738,negative
5.69968e+17_12985,positive
5.69158e+17_5378,negative
5.68432e+17_6022,positive
5.69243e+17_5234,negative
5.69311e+17_5144,negative
5.68272e+17_3556,negative
5.69199e+17_237,negative
5.70274e+17_9039,negative
5.69852e+17_1285,neutral
5.68922e+17_2747,negative
5.69734e+17_13727,negative
5.69252e+17_5221,negative
5.68627e+17_5765,negative
5.69617e+17_1720,negative
5.69629e+17_7390,neutral
5.68246e+17_8448,positive
5.6997e+17_998,positive
5.69151e+17_7867,neutral
5.6985e+17_13490,negative
5.69922e+17_87,neutral
5.6963e+17_9873,negative
5.69357e+17_10353,negative
5.68866e+17_5609,positive
5.69996e+17_12870,negative
5.70299e+17_11913,positive
5.70097e+17_12587,negative
5.69035e+17_2572,negative
5.69746e+17_9663,negative
5.68502e+17_5897,positive
5.69895e+17_9516,negative
5.69238e+17_2379,negative
5.6781e+17_6511,positive
5.68244e+17_3599,negative
5.69633e+17_7380,negative
5.68861e+17_8026,negative
5.69158e+17_10588,negative
5.69911e+17_13229,negative
5.67918e+17_8709,negative
5.70273e+17_6790,neutral
5.68976e+17_2640,negative
5.68787e+17_10914,negative
5.69022e+17_251,negative
5.68088e+17_6263,positive
5.6895e+17_5487,neutral
5.68531e+17_5871,neutral
5.68457e+17_5963,negative
5.68786e+17_10915,positive
5.6925e+17_2348,negative
5.69191e+17_10552,negative
5.6969e+17_13928,neutral
5.701e+17_753,neutral
5.6846e+17_8344,negative
5.69675e+17_14041,negative
5.70005e+17_12832,negative
5.679e+17_8725,positive
5.67736e+17_6679,neutral
5.70297e+17_12089,positive
5.69956e+17_1036,positive
5.69185e+17_5332,negative
5.67811e+17_4131,neutral
5.68633e+17_8179,negative
5.69603e+17_1753,negative
5.67777e+17_6565,negative
5.69743e+17_13697,negative
5.69435e+17_10261,negative
5.68396e+17_3482,negative
5.7027e+17_12012,positive
5.67759e+17_11790,neutral
5.68613e+17_3178,neutral
5.69937e+17_1073,negative
5.69948e+17_13068,neutral
5.68264e+17_3566,positive
5.70224e+17_12343,negative
5.68512e+17_11093,negative
5.69879e+17_9558,negative
5.67767e+17_8897,negative
5.68463e+17_11169,neutral
5.70289e+17_4357,positive
5.68752e+17_5749,neutral
5.69876e+17_13387,positive
5.69806e+17_13598,positive
5.70087e+17_771,negative
5.6967e+17_14077,negative
5.69895e+17_13289,negative
5.6925e+17_7780,positive
5.69318e+17_2203,neutral
5.69732e+17_4793,negative
5.69507e+17_10174,negative
5.69646e+17_7358,negative
5.68119e+17_422,positive
5.68422e+17_6042,neutral
5.6774e+17_6662,negative
5.68836e+17_5649,neutral
5.69273e+17_2296,neutral
5.69274e+17_2293,negative
5.68768e+17_8119,negative
5.69226e+17_10526,negative
5.68112e+17_6222,negative
5.69526e+17_10131,positive
5.69696e+17_13885,negative
5.68782e+17_3040,neutral
5.69973e+17_12960,positive
5.67743e+17_4267,negative
5.68072e+17_3859,neutral
5.68259e+17_394,negative
5.69923e+17_9461,positive
5.69234e+17_5247,neutral
5.69644e+17_14268,neutral
5.67848e+17_6449,negative
5.69863e+17_1263,negative
5.68244e+17_11284,negative
5.69134e+17_5408,negative
5.69912e+17_93,negative
5.70018e+17_912,negative
5.70262e+17_4424,neutral
5.70305e+17_511,negative
5.68461e+17_5956,positive
5.70225e+17_12340,negative
5.70234e+17_12321,negative
5.69535e+17_7550,negative
5.69883e+17_4745,neutral
5.69374e+17_10314,negative
5.70226e+17_9097,negative
5.69682e+17_9754,negative
5.69665e+17_14117,negative
5.69331e+17_2171,negative
5.67725e+17_6709,negative
5.69075e+17_7895,neutral
5.69025e+17_2581,positive
5.69949e+17_72,neutral
5.69262e+17_2310,negative
5.69515e+17_7599,neutral
5.67798e+17_4165,negative
5.69479e+17_7640,negative
5.69566e+17_10025,neutral
5.69247e+17_2358,positive
5.69311e+17_187,negative
5.69977e+17_12933,neutral
5.68795e+17_310,neutral
5.69553e+17_5005,negative
5.67736e+17_11821,negative
5.68491e+17_11133,neutral
5.70216e+17_4480,neutral
5.69749e+17_1378,negative
5.69718e+17_13782,negative
5.68176e+17_8543,negative
5.70061e+17_9211,negative
5.70286e+17_4366,neutral
5.68436e+17_6013,negative
5.70277e+17_4384,negative
5.68874e+17_10790,neutral
5.69562e+17_162,negative
5.6964e+17_7368,negative
5.69225e+17_5267,negative
5.69203e+17_2446,negative
5.69268e+17_5189,negative
5.68175e+17_11353,negative
5.69909e+17_13239,negative
5.68931e+17_2730,negative
5.68546e+17_3296,negative
5.68303e+17_6072,neutral
5.68842e+17_2897,negative
5.69171e+17_2488,neutral
5.68916e+17_5531,negative
5.69736e+17_13721,neutral
5.69734e+17_4791,negative
5.68186e+17_8532,neutral
5.70031e+17_12772,negative
5.69615e+17_14449,neutral
5.68454e+17_5968,positive
5.69841e+17_13526,negative
5.69942e+17_13092,positive
5.69885e+17_9539,neutral
5.67741e+17_6657,positive
5.69918e+17_13190,negative
5.67754e+17_4247,negative
5.6925e+17_10495,neutral
5.68916e+17_2762,positive
5.67754e+17_11799,positive
5.6962e+17_1700,negative
5.68762e+17_8124,negative
5.67899e+17_3970,negative
5.69875e+17_13389,neutral
5.69635e+17_1651,negative
5.69658e+17_14184,negative
5.68592e+17_3213,negative
5.68181e+17_3700,negative
5.69993e+17_12878,negative
5.68583e+17_5806,positive
5.69708e+17_1469,neutral
5.69873e+17_7224,positive
5.68073e+17_11494,positive
5.6933e+17_2173,negative
5.68141e+17_3770,positive
5.67824e+17_6482,negative
5.69542e+17_7529,positive
5.6759e+17_8964,negative
5.68883e+17_8006,negative
5.69302e+17_2237,negative
5.68815e+17_2959,negative
5.70021e+17_9253,negative
5.68206e+17_8497,neutral
5.69986e+17_12900,negative
5.6989e+17_9529,negative
5.69249e+17_2355,positive
5.69299e+17_2243,negative
5.69581e+17_10003,negative
5.68897e+17_10765,neutral
5.69497e+17_1975,negative
5.69627e+17_9884,negative
5.68519e+17_5883,neutral
5.68833e+17_8054,negative
5.70218e+17_12368,positive
5.69822e+17_1330,negative
5.69322e+17_2193,negative
5.69698e+17_7279,neutral
5.68211e+17_3644,neutral
5.67835e+17_6459,neutral
5.68574e+17_3244,positive
5.68459e+17_3415,neutral
5.69667e+17_7333,negative
5.69857e+17_13464,negative
5.69985e+17_968,neutral
5.67831e+17_6466,positive
5.68475e+17_11152,negative
5.69757e+17_13673,positive
5.69362e+17_10341,negative
5.68211e+17_3645,negative
5.68546e+17_5853,negative
5.69697e+17_1501,negative
5.69926e+17_7148,neutral
5.70223e+17_4471,neutral
5.70049e+17_864,neutral
5.69671e+17_14068,negative
5.69153e+17_10592,negative
5.7006e+17_6886,negative
5.68164e+17_3734,negative
5.68591e+17_3214,negative
5.68853e+17_5625,neutral
5.69615e+17_14446,negative
5.69505e+17_1951,negative
5.69957e+17_1035,neutral
5.67807e+17_472,neutral
5.67775e+17_4209,neutral
5.68954e+17_2691,negative
5.69635e+17_1652,negative
5.68108e+17_3811,negative
5.67903e+17_6376,negative
5.70014e+17_44,neutral
5.68935e+17_10728,negative
5.69632e+17_14336,positive
5.70284e+17_12115,negative
5.70193e+17_12424,neutral
5.68236e+17_11291,neutral
5.6936e+17_10345,negative
5.70289e+17_9005,negative
5.68977e+17_257,neutral
5.70165e+17_704,negative
5.69867e+17_13425,positive
5.68451e+17_11182,negative
5.69913e+17_13217,neutral
5.69318e+17_183,positive
5.69622e+17_7411,negative
5.68442e+17_8357,neutral
5.69997e+17_9297,negative
5.68899e+17_2792,negative
5.70286e+17_14,positive
5.68677e+17_8151,negative
5.68173e+17_11359,negative
5.69667e+17_4900,neutral
5.67731e+17_4293,neutral
5.7001e+17_4570,negative
5.68931e+17_2729,negative
5.69781e+17_1355,negative
5.68468e+17_5942,negative
5.6953e+17_7562,negative
5.69613e+17_14458,negative
5.68134e+17_11415,negative
5.67791e+17_6538,neutral
5.69308e+17_7721,neutral
5.6918e+17_5342,negative
5.68256e+17_11267,neutral
5.69182e+17_10560,negative
5.70163e+17_707,negative
5.69845e+17_4771,neutral
5.69261e+17_5199,negative
5.68078e+17_8653,positive
5.68135e+17_11413,negative
5.70085e+17_9165,negative
5.68834e+17_5652,negative
5.68547e+17_3295,positive
5.68471e+17_5937,positive
5.69951e+17_7027,negative
5.68903e+17_10757,negative
5.68919e+17_2753,neutral
5.68507e+17_11098,negative
5.7013e+17_720,negative
5.69526e+17_1908,negative
5.69871e+17_9569,negative
5.69494e+17_10197,negative
5.69608e+17_9935,negative
5.69835e+17_13551,negative
5.69698e+17_13877,negative
5.69159e+17_2504,neutral
5.68219e+17_8472,positive
5.69892e+17_9525,negative
5.68495e+17_5908,neutral
5.68909e+17_5543,neutral
5.69883e+17_13355,negative
5.69585e+17_7463,negative
5.68045e+17_8671,neutral
5.69591e+17_14621,negative
5.69795e+17_13621,negative
5.69047e+17_7898,negative
5.67822e+17_11679,negative
5.69938e+17_4683,negative
5.68611e+17_8204,negative
5.68804e+17_10885,negative
5.68586e+17_5803,neutral
5.69644e+17_14264,negative
5.68441e+17_8359,negative
5.68932e+17_2728,negative
5.70058e+17_836,negative
5.69947e+17_9406,neutral
5.699e+17_9505,negative
5.68893e+17_5564,neutral
5.68083e+17_11472,negative
5.69845e+17_13508,negative
5.69745e+17_13696,negative
5.69202e+17_234,positive
5.6996e+17_13014,negative
5.69096e+17_5424,negative
5.69667e+17_4895,neutral
5.6991e+17_1161,negative
5.69644e+17_14265,negative
5.67982e+17_6359,negative
5.70245e+17_624,negative
5.69604e+17_1751,negative
5.68622e+17_11004,negative
5.68895e+17_10768,negative
5.69703e+17_13844,negative
5.69282e+17_195,negative
5.6879e+17_10907,negative
5.70179e+17_6853,positive
5.69708e+17_4808,negative
5.68249e+17_3593,negative
5.68279e+17_3543,negative
5.69937e+17_1072,negative
5.67739e+17_6665,neutral
5.70075e+17_9195,negative
5.68389e+17_6059,neutral
5.70249e+17_9074,negative
5.68188e+17_3683,positive
5.69728e+17_13743,negative
5.69648e+17_1601,negative
5.68636e+17_8172,negative
5.6776e+17_6608,negative
5.69327e+17_2182,negative
5.69894e+17_100,neutral
5.68616e+17_8199,negative
5.68904e+17_7987,negative
5.69039e+17_10640,neutral
5.69998e+17_943,negative
5.67743e+17_498,positive
5.68165e+17_11369,negative
5.69892e+17_13307,negative
5.69517e+17_1926,negative
5.69956e+17_1039,negative
5.69886e+17_13340,negative
5.68894e+17_5558,positive
5.686e+17_3200,neutral
5.68521e+17_8297,negative
5.6974e+17_13710,neutral
5.68775e+17_10937,negative
5.68985e+17_2628,neutral
5.69917e+17_13196,negative
5.67704e+17_6734,negative
5.69962e+17_70,neutral
5.69973e+17_12959,negative
5.69642e+17_14280,neutral
5.69749e+17_4789,negative
5.68004e+17_11561,positive
5.69591e+17_14617,positive
5.69746e+17_9664,negative
5.69508e+17_5036,negative
5.69647e+17_4921,neutral
5.68883e+17_5585,neutral
5.69559e+17_10040,negative
5.69217e+17_2417,negative
5.69437e+17_7650,negative
5.70187e+17_12438,negative
5.69086e+17_5426,negative
5.70085e+17_33,negative
5.6807e+17_11496,neutral
5.69289e+17_10452,negative
5.69618e+17_14423,positive
5.68766e+17_8121,positive
5.6788e+17_11612,negative
5.69734e+17_13726,positive
5.68635e+17_10988,negative
5.69622e+17_14390,negative
5.69739e+17_1404,negative
5.68136e+17_3773,neutral
5.69111e+17_248,positive
5.70272e+17_9043,negative
5.69685e+17_13963,positive
5.68158e+17_3744,negative
5.69944e+17_13083,negative
5.6894e+17_7950,negative
5.67802e+17_6525,positive
5.69729e+17_1413,negative
5.70058e+17_9215,negative
5.69715e+17_4801,negative
5.6876e+17_8127,negative
5.67951e+17_3930,negative
5.70308e+17_4328,negative
5.70299e+17_12076,positive
5.68971e+17_2649,negative
5.67735e+17_8933,negative
5.69328e+17_2179,negative
5.67824e+17_4096,negative
5.67851e+17_11646,negative
5.68155e+17_3749,negative
5.68272e+17_3557,negative
5.68543e+17_8271,positive
5.6851e+17_3343,negative
5.6812e+17_11430,negative
5.68498e+17_5899,negative
5.68536e+17_3311,negative
5.69615e+17_14450,negative
5.6987e+17_9575,negative
5.67869e+17_4024,positive
5.68057e+17_3878,neutral
5.69703e+17_1484,negative
5.68366e+17_3500,negative
5.68233e+17_3614,negative
5.68444e+17_8353,positive
5.68595e+17_11036,negative
5.69894e+17_13299,negative
5.68603e+17_8210,negative
5.68612e+17_8203,positive
5.6883e+17_5655,neutral
5.7002e+17_9255,negative
5.68459e+17_11171,positive
5.68162e+17_3736,negative
5.69836e+17_7243,positive
5.69989e+17_12893,neutral
5.68894e+17_7997,neutral
5.68426e+17_6038,positive
5.688e+17_8089,positive
5.68441e+17_11198,negative
5.69203e+17_2444,negative
5.67867e+17_4026,neutral
5.69363e+17_2117,negative
5.68967e+17_10697,positive
5.69616e+17_4947,negative
5.6999e+17_9309,neutral
5.68735e+17_318,neutral
5.68788e+17_3030,negative
5.68112e+17_6221,neutral
5.70051e+17_852,negative
5.7027e+17_581,negative
5.69643e+17_7366,positive
5.69601e+17_9955,negative
5.67985e+17_3916,negative
5.67806e+17_6516,positive
5.68846e+17_291,neutral
5.6783e+17_6473,neutral
5.69997e+17_4582,negative
5.69925e+17_7152,neutral
5.6775e+17_6638,neutral
5.69185e+17_2471,negative
5.68898e+17_275,neutral
5.69418e+17_7655,negative
5.69249e+17_10498,negative
5.67826e+17_8815,positive
5.69168e+17_7859,negative
5.68106e+17_6234,neutral
5.69312e+17_5141,neutral
5.70245e+17_4458,negative
5.68967e+17_2656,neutral
5.69996e+17_6950,neutral
5.68495e+17_5904,neutral
5.6891e+17_7979,neutral
5.68917e+17_10740,negative
5.69717e+17_9689,negative
5.67797e+17_4168,negative
5.6919e+17_10554,negative
5.69634e+17_9861,positive
5.69661e+17_7340,negative
5.69163e+17_2500,negative
5.69363e+17_2116,negative
5.68068e+17_6306,positive
5.69967e+17_12988,negative
5.6811e+17_6225,negative
5.6931e+17_2218,negative
5.68402e+17_3480,negative
5.68589e+17_3220,negative
5.69884e+17_13353,negative
5.69304e+17_7727,negative
5.69532e+17_1889,negative
5.68035e+17_6351,neutral
5.68132e+17_3778,negative
5.69915e+17_13209,neutral
5.69369e+17_10326,negative
5.69293e+17_2257,negative
5.67871e+17_6418,positive
5.6909e+17_2550,negative
5.68397e+17_11226,negative
5.68542e+17_5859,negative
5.69592e+17_1771,negative
5.68272e+17_11258,negative
5.68403e+17_11223,neutral
5.69607e+17_1744,negative
5.6877e+17_10948,negative
5.7e+17_12853,negative
5.70281e+17_6782,positive
5.67588e+17_8965,neutral
5.69683e+17_13975,neutral
5.69678e+17_14012,negative
5.69309e+17_2220,negative
5.6846e+17_5957,negative
5.68858e+17_2863,negative
5.69321e+17_2194,negative
5.69947e+17_9410,negative
5.69476e+17_2009,neutral
5.68902e+17_10761,negative
5.70066e+17_12674,negative
5.69621e+17_14403,neutral
5.7001e+17_49,neutral
5.69856e+17_13467,neutral
5.69496e+17_5046,neutral
5.70136e+17_719,neutral
5.70115e+17_733,negative
5.69292e+17_5162,negative
5.7e+17_938,negative
5.68116e+17_3797,negative
5.67832e+17_8805,neutral
5.68143e+17_414,neutral
5.69676e+17_14025,positive
5.68012e+17_445,neutral
5.70268e+17_6793,neutral
5.68649e+17_8161,negative
5.70059e+17_6889,negative
5.6921e+17_5292,neutral
5.70051e+17_6894,neutral
5.6999e+17_955,negative
5.67867e+17_6425,negative
5.68415e+17_3470,negative
5.6877e+17_3051,negative
5.68584e+17_3224,negative
5.69992e+17_9306,negative
5.69855e+17_13471,negative
5.67823e+17_4099,negative
5.70024e+17_9247,neutral
5.70232e+17_9092,negative
5.69155e+17_7863,positive
5.68534e+17_8282,neutral
5.69299e+17_2244,negative
5.69647e+17_1606,negative
5.69914e+17_1151,negative
5.6818e+17_6151,positive
5.68481e+17_8332,negative
5.68972e+17_2647,positive
5.6857e+17_8237,positive
5.69931e+17_13140,negative
5.69581e+17_1796,negative
5.69207e+17_2439,negative
5.68761e+17_10957,negative
5.6965e+17_14231,negative
5.6999e+17_12888,negative
5.68775e+17_3046,negative
5.67733e+17_4287,positive
5.69297e+17_10445,neutral
5.69557e+17_7509,negative
5.68539e+17_3303,negative
5.69993e+17_9299,negative
5.68543e+17_3298,positive
5.69259e+17_5208,negative
5.6827e+17_3558,positive
5.67807e+17_4140,negative
5.68464e+17_8343,positive
5.68443e+17_8354,negative
5.6819e+17_6136,neutral
5.69118e+17_10621,negative
5.69885e+17_9540,negative
5.69895e+17_9517,neutral
5.69617e+17_14431,negative
5.69687e+17_9736,negative
5.69941e+17_76,neutral
5.68273e+17_8437,neutral
5.68829e+17_5661,negative
5.69622e+17_14391,positive
5.69512e+17_10165,negative
5.69671e+17_4875,positive
5.689e+17_2789,positive
5.68974e+17_5463,positive
5.6848e+17_11148,negative
5.69322e+17_7711,neutral
5.70285e+17_9017,negative
5.68149e+17_411,negative
5.69259e+17_2323,negative
5.6934e+17_2144,negative
5.68243e+17_8454,neutral
5.68582e+17_5809,neutral
5.68783e+17_10919,negative
5.69664e+17_14128,negative
5.70081e+17_12636,positive
5.69148e+17_2514,negative
5.68071e+17_8656,neutral
5.70012e+17_9275,neutral
5.68212e+17_11323,negative
5.68365e+17_6066,neutral
5.70176e+17_12471,negative
5.68884e+17_8005,neutral
5.69601e+17_14545,neutral
5.70116e+17_12546,positive
5.70277e+17_9032,negative
5.70011e+17_923,negative
5.6774e+17_8925,positive
5.69494e+17_10196,negative
5.67731e+17_4292,negative
5.70276e+17_12146,negative
5.68511e+17_5890,neutral
5.68153e+17_8579,positive
5.68417e+17_6046,positive
5.69156e+17_5381,negative
5.69675e+17_4864,positive
5.69605e+17_14509,negative
5.68099e+17_6247,negative
5.68178e+17_8539,positive
5.69557e+17_7510,negative
5.69705e+17_1478,negative
5.68526e+17_8293,negative
5.69162e+17_2502,negative
5.6888e+17_5593,negative
5.69269e+17_2303,positive
5.69536e+17_7546,negative
5.70256e+17_4438,negative
5.69621e+17_7419,negative
5.68932e+17_7954,neutral
5.68603e+17_8212,negative
5.67746e+17_11809,negative
5.70029e+17_12775,negative
5.68992e+17_5452,negative
5.67768e+17_4219,negative
5.69537e+17_10099,positive
5.69681e+17_1530,negative
5.6974e+17_13709,negative
5.69679e+17_14000,positive
5.69221e+17_5276,negative
5.68263e+17_3568,negative
5.69954e+17_13037,negative
5.67882e+17_11609,negative
5.69919e+17_1129,negative
5.67789e+17_4190,neutral
5.68106e+17_11453,negative
5.68612e+17_8202,positive
5.68928e+17_2734,negative
5.69682e+17_4852,positive
5.69596e+17_9977,neutral
5.67728e+17_4299,negative
5.69244e+17_2366,negative
5.67888e+17_11606,negative
5.68056e+17_6324,negative
5.68985e+17_5455,neutral
5.6954e+17_10092,neutral
5.69896e+17_9514,negative
5.69972e+17_12972,negative
5.69866e+17_7227,neutral
5.7027e+17_9049,negative
5.69253e+17_2338,negative
5.69319e+17_2199,negative
5.69e+17_2610,negative
5.68494e+17_11117,positive
5.68094e+17_430,positive
5.67744e+17_496,negative
5.69621e+17_1696,negative
5.69987e+17_63,neutral
5.70235e+17_6816,negative
5.69864e+17_7229,negative
5.68855e+17_8029,neutral
5.68108e+17_6227,positive
5.68828e+17_2927,negative
5.69602e+17_4964,positive
5.67937e+17_3941,negative
5.67949e+17_3932,negative
5.69296e+17_10446,positive
5.70246e+17_6804,neutral
5.69981e+17_12918,negative
5.69684e+17_13972,negative
5.69948e+17_7039,neutral
5.70205e+17_672,negative
5.70252e+17_12250,negative
5.69499e+17_7623,neutral
5.6968e+17_12029,negative
5.69255e+17_7774,negative
5.69602e+17_14541,positive
5.69036e+17_2570,positive
5.70248e+17_9075,positive
5.68417e+17_8408,neutral
5.68864e+17_8018,positive
5.69491e+17_10205,negative
5.69805e+17_1346,negative
5.69707e+17_9704,negative
5.68025e+17_6354,neutral
5.70095e+17_758,positive
5.69379e+17_2086,negative
5.68902e+17_2784,negative
5.67873e+17_8751,neutral
5.67776e+17_11760,neutral
5.6999e+17_58,neutral
5.68574e+17_3245,negative
5.69868e+17_4758,negative
5.68636e+17_3150,negative
5.6965e+17_14230,neutral
5.68024e+17_8686,negative
5.69718e+17_13780,negative
5.69939e+17_9434,negative
5.69316e+17_2210,negative
5.70199e+17_12407,negative
5.68869e+17_5608,positive
5.68917e+17_7973,negative
5.69248e+17_207,neutral
5.68891e+17_5567,neutral
5.69273e+17_7759,neutral
5.681e+17_3821,negative
5.69913e+17_13219,negative
5.69721e+17_13765,negative
5.68282e+17_6078,positive
5.6946e+17_2030,negative
5.68903e+17_2778,negative
5.70271e+17_12169,negative
5.70282e+17_11964,negative
5.6855e+17_5849,positive
5.69308e+17_2222,neutral
5.69612e+17_7433,neutral
5.69287e+17_2264,positive
5.70296e+17_8993,positive
5.70003e+17_6938,positive
5.67809e+17_11699,negative
5.69261e+17_2314,neutral
5.6781e+17_6512,negative
5.69688e+17_7286,negative
5.68139e+17_11406,negative
5.69392e+17_10287,negative
5.68149e+17_6183,neutral
5.69353e+17_10361,negative
5.69958e+17_13025,negative
5.70266e+17_586,negative
5.70121e+17_724,negative
5.70279e+17_12137,positive
5.68603e+17_333,positive
5.68072e+17_6302,neutral
5.70299e+17_519,negative
5.7001e+17_4569,negative
5.69274e+17_5183,negative
5.68057e+17_6318,neutral
5.69684e+17_13968,neutral
5.68886e+17_10775,neutral
5.68584e+17_3225,negative
5.69699e+17_12028,negative
5.69667e+17_1553,negative
5.69492e+17_1982,negative
5.69633e+17_9863,negative
5.70269e+17_584,negative
5.69685e+17_13965,positive
5.69641e+17_9851,negative
5.6899e+17_2617,positive
5.69364e+17_10336,neutral
5.69939e+17_1066,positive
5.68068e+17_3864,negative
5.69728e+17_13747,negative
5.69749e+17_1383,negative
5.69617e+17_14430,positive
5.70258e+17_12228,neutral
5.69859e+17_1271,negative
5.67791e+17_4183,negative
5.68569e+17_11050,neutral
5.678e+17_11719,negative
5.68623e+17_11003,negative
5.69659e+17_7343,positive
5.68538e+17_3305,neutral
5.69949e+17_9402,negative
5.69363e+17_2114,negative
5.6972e+17_13770,neutral
5.67813e+17_6503,negative
5.67736e+17_4279,neutral
5.68644e+17_10979,negative
5.69341e+17_7700,negative
5.68911e+17_272,positive
5.69829e+17_13566,neutral
5.68065e+17_11501,negative
5.67872e+17_8753,negative
5.67871e+17_4020,negative
5.70225e+17_4470,negative
5.69961e+17_1025,negative
5.6921e+17_2434,negative
5.69951e+17_1051,positive
5.6986e+17_13452,negative
5.69958e+17_13021,negative
5.67761e+17_11784,positive
5.67748e+17_6642,neutral
5.67778e+17_11753,negative
5.68114e+17_11438,negative
5.69875e+17_9561,positive
5.69679e+17_4858,neutral
5.69847e+17_7239,negative
5.6926e+17_5202,negative
5.68788e+17_3029,negative
5.69735e+17_9666,negative
5.69671e+17_9776,negative
5.67919e+17_3958,negative
5.67724e+17_6710,negative
5.69529e+17_10123,negative
